date,AAPL,AMD,AMZN,CMCSA,COST,CSCO,CVX,EMLP,FSTA,GDX,GDXJ,GLD,GOOGL,GS,HYG,IBB,INTC,IYR,JNK,JPM,KXI,LQD,META,MSFT,NVDA,ORCL,PG,QQQ,SIVR,SLV,SPY,T,TMF,TTWO,UPRO,USO,UWT,VDC,VDE,VHT,VNQ,VOO,VTI,VZ,WFC,WMT,XOM
2018-01-22,44.2500,12.6500,66.3655,40.1968,194.3800,41.6600,132.5600,24.8100,35.2500,23.7100,34.5100,126.6500,58.2080,261.5200,87.6200,115.5200,45.7500,78.0900,110.5500,114.3300,54.2050,119.6600,185.3700,91.6100,5.8422,50.7100,91.8900,168.1200,16.5800,16.0400,282.6900,28.6027,201.2000,118.4000,27.6133,102.2400,29.2200,150.2100,106.7000,166.1800,79.4300,259.7500,145.0600,53.4600,64.7300,35.1500,88.2500
2018-01-23,44.2600,12.9400,68.1270,39.7751,193.4200,42.1000,131.0200,24.9500,35.1900,24.1000,35.0300,127.2800,58.8085,260.0900,87.8800,116.8100,46.0600,79.1700,110.8800,114.2100,54.2950,120.1800,189.3500,91.9000,5.9728,51.1200,89.0500,169.5100,16.6200,16.0800,283.2900,28.0891,204.1000,116.8100,27.8067,103.7600,30.5500,149.8000,106.6600,165.8000,80.5300,260.3400,145.4200,53.2300,64.4900,35.3000,88.3000
2018-01-24,43.5550,12.7100,67.8755,40.2905,194.2400,42.1700,131.3900,24.8800,35.2200,24.6000,35.7400,128.8300,58.5645,265.6800,87.7500,115.9000,45.5100,78.8900,110.7900,115.6700,54.3750,120.1000,186.5500,91.8200,5.8950,51.4500,88.3100,168.4100,17.1200,16.5600,283.1800,27.9607,201.0000,116.2400,27.7550,105.7600,32.3600,150.0000,106.2800,166.1000,80.1100,260.2100,145.2800,54.2200,65.4800,35.2633,88.5300
2018-01-25,42.7775,12.4100,68.8975,39.4939,197.9500,41.9000,130.6500,24.9000,35.2000,24.1300,34.5200,127.9700,59.1070,269.0300,87.6900,116.6300,45.3000,78.7400,110.6700,115.7000,54.2500,120.7100,187.4800,92.3300,5.9088,51.6000,88.3400,168.3500,16.8600,16.3100,283.3000,28.2855,206.0000,117.2000,27.7917,104.4800,31.1700,150.0900,105.3500,167.4800,79.9700,260.3300,145.3400,54.2900,65.6500,35.5333,88.3700
2018-01-26,42.8775,12.9500,70.1025,40.1125,198.9100,42.5600,131.1900,24.9800,35.4200,24.3500,34.7900,128.0700,59.3780,268.1400,87.7600,118.0400,50.0800,78.7700,110.7600,116.3200,54.5350,120.5500,190.0000,94.0600,6.0833,52.7500,87.7300,170.9300,16.9700,16.4100,286.5800,28.5650,203.1000,119.3700,28.7400,105.9200,32.5300,150.8500,105.9600,170.6900,79.6900,263.3600,146.8600,54.7200,65.9300,36.1300,89.0000
2018-01-29,41.9900,13.3200,70.8840,39.3440,198.3200,42.8500,128.4800,24.6800,35.2500,23.6800,33.5700,127.3500,59.3240,272.4800,87.4500,118.5000,49.9800,77.7600,110.4000,116.2000,54.0650,120.2300,185.9800,93.9200,6.1712,51.9400,86.8600,170.1000,16.7500,16.2100,284.6800,28.1420,199.4000,119.2900,28.1517,104.8800,31.5100,150.1200,104.3000,170.4700,78.6200,261.5400,145.9000,54.1300,65.8200,36.5167,88.0100
2018-01-30,41.7425,12.8700,71.8910,39.6814,197.9100,42.2500,125.2300,24.4500,34.9800,23.4500,33.1200,126.8000,58.8685,268.9400,87.1500,116.2700,48.7900,77.3400,109.9200,115.1100,53.9200,119.8200,187.1200,92.7400,6.0680,50.9600,86.9500,168.7000,16.6800,16.1500,281.7600,28.2779,195.7000,118.3100,27.2767,103.2000,30.0200,149.1600,102.0400,167.0500,78.0500,258.7500,144.3800,53.9000,65.2800,35.9100,86.7800
2018-01-31,41.8575,13.7400,72.5445,39.8594,194.8700,41.5400,125.3500,24.5500,34.8700,23.7500,33.6800,127.6500,59.1110,267.8900,87.3000,114.0800,48.1400,78.5600,110.1000,115.6700,53.7600,120.0700,186.8900,95.0100,6.1450,51.5900,86.3400,169.4000,16.9100,16.3500,281.9000,28.2855,199.5000,126.6700,27.6133,103.8400,30.6400,148.5400,102.0700,164.6000,79.4500,258.9900,144.4300,54.0700,65.7800,35.5333,87.3000
2018-02-01,41.9450,13.2500,69.5000,39.2596,193.4700,41.7000,125.5700,24.4600,34.7100,23.7000,33.6300,128.0700,59.0795,272.2300,86.7700,113.9800,47.6500,77.2500,109.3500,116.8700,53.8800,119.2200,193.0900,94.2600,6.0125,51.6300,85.8500,167.9600,16.8100,16.2500,281.5800,29.5770,190.4000,124.6400,27.2267,105.9200,32.4200,147.8900,103.2700,164.8200,77.7400,258.7300,144.3700,54.3000,65.5100,35.1733,89.0700
2018-02-02,40.1250,12.4500,71.4975,38.5286,190.9900,40.9300,118.5800,23.9300,34.0500,22.9100,32.2900,126.3900,55.9600,260.0400,86.2200,112.1400,46.1500,76.4600,108.8100,114.2800,52.8350,118.6100,190.2800,91.7800,5.8380,50.1300,84.2500,164.6100,16.1800,15.6600,275.4500,28.7538,185.1000,121.6700,25.4667,104.3200,31.0300,144.9700,98.8300,162.4000,77.0800,253.1900,141.3000,52.9800,64.0700,34.8267,84.5300
2018-02-05,39.1225,11.5700,69.5000,36.7385,182.7700,38.7800,112.6200,23.4600,32.8400,22.7100,32.3800,126.7100,53.1195,249.1100,85.7400,107.1800,44.5200,74.0000,108.1200,108.8000,50.9200,118.6800,181.2600,88.0000,5.3425,48.0900,81.0600,158.1200,16.2800,15.7400,263.9300,27.6662,190.6000,117.3300,22.3350,102.1600,29.1100,139.8900,94.7700,155.3000,74.7900,242.7900,135.7400,50.5000,58.1600,33.3633,79.7200
2018-02-06,40.7575,11.6500,72.1420,37.1790,185.0100,40.1700,117.1800,23.5300,33.1300,22.1100,31.5100,125.3800,54.2215,258.7000,86.2600,109.3600,44.9100,74.2600,108.6900,112.1100,51.2150,118.4400,185.3100,91.3300,5.6395,49.4000,82.3800,162.3100,16.1800,15.6500,269.1300,27.8172,186.8000,118.2700,23.6250,101.6000,28.6700,141.3000,95.7200,157.0300,74.8000,247.2800,137.9600,50.8300,57.2800,33.6333,78.3500
2018-02-07,39.8850,11.6000,70.8390,37.6289,183.1900,40.3400,115.2900,23.4200,33.0300,21.8000,31.2500,124.7900,52.7705,257.1000,85.9400,109.4100,45.2000,73.9700,108.2700,112.8700,51.0000,118.1100,180.1800,89.6100,5.7200,48.8700,81.8400,160.2100,15.9200,15.4100,267.6700,27.8927,181.4000,117.1900,23.1783,98.9600,26.3200,140.7400,93.9700,157.0000,74.4800,245.9300,137.3500,51.0100,57.5400,34.2833,76.9400
2018-02-08,38.7875,11.2200,67.5250,35.7919,178.6100,38.7700,112.3000,22.9100,32.3500,21.6800,31.3300,124.9800,50.3855,246.3500,85.1900,104.8600,42.7500,71.7900,107.4900,107.8800,49.9900,117.6000,171.5800,85.0100,5.4380,46.8400,80.2200,153.4500,15.9700,15.4600,257.6300,26.8656,181.0000,103.5100,20.5967,96.7200,24.5600,137.7900,90.9300,151.5200,72.3400,236.7900,132.4100,49.0400,55.4000,33.3400,76.0700
2018-02-09,39.1025,11.3100,66.9800,36.1481,180.7200,39.5300,113.5000,22.9800,32.3200,21.6800,30.6300,124.7700,52.3135,249.3000,84.9500,105.6700,43.9500,73.2800,107.0400,110.0400,50.1000,117.2200,176.1100,88.1800,5.8020,47.7300,79.9200,156.1000,15.9100,15.3900,261.5000,27.2281,177.2000,108.4500,21.5517,94.8800,23.1500,138.0900,90.8000,153.3200,74.1500,240.4400,134.2300,49.8800,56.1300,33.1233,75.7800
2018-02-12,40.6775,11.6800,69.3115,36.1200,181.0600,40.6000,113.9800,23.2900,32.6300,21.9700,31.6900,125.3700,52.7280,253.1600,85.5300,107.3500,44.8300,73.5000,107.7600,111.7400,50.5550,117.2200,176.4100,89.1300,5.7007,48.1500,81.3300,158.8700,16.1100,15.5700,265.3400,27.4698,179.9000,109.9300,22.3967,95.1200,23.2700,139.4300,92.4400,155.0100,74.1800,243.7400,136.0200,50.1100,56.5000,33.1833,76.4200
2018-02-13,41.0850,11.7800,70.7255,36.5136,184.1500,41.2300,113.2900,23.3200,32.7900,22.0000,31.9700,126.0800,52.7070,255.5300,85.2600,107.5400,44.4600,74.0600,107.4600,112.4300,50.6800,117.1800,173.1500,89.8300,5.8158,48.4900,81.5000,159.6900,16.1500,15.6200,266.0000,27.6435,181.7000,107.7800,22.5933,94.9600,23.1900,139.9800,92.0300,155.0700,74.7000,244.5600,136.4500,50.0800,58.0000,33.6600,76.3000
2018-02-14,41.8425,12.2000,72.5525,36.9541,187.3500,42.0900,113.6300,23.2400,32.7800,23.0100,33.4500,128.2300,53.6350,262.5800,85.4100,109.7300,45.3800,73.7000,107.6400,115.0300,51.0100,116.7500,179.5200,90.8100,6.0355,49.4500,80.6800,162.6800,16.4600,15.9100,269.5900,27.5000,176.1000,106.5600,23.5217,97.4400,25.0100,140.0900,93.5400,157.1600,74.1600,247.7600,138.3600,49.5100,59.5500,33.9000,76.4600
2018-02-15,43.2475,12.1900,73.0880,37.5633,191.4800,44.0800,112.5300,23.4900,33.2900,22.9900,33.5500,128.3800,54.5680,267.6800,86.1000,110.7600,45.9200,74.4300,108.4200,115.5100,51.4250,117.3000,179.9600,92.6600,6.1625,50.6400,82.4100,165.7000,16.4500,15.9100,273.0300,27.9456,177.9000,108.1600,24.3817,98.6400,25.9900,142.2200,93.3800,159.0900,74.8800,250.9700,140.0500,49.7400,60.0200,34.4100,76.2100
2018-02-16,43.1075,11.8200,72.4345,37.2915,191.5600,44.3300,112.1400,23.4600,33.5300,22.5100,32.5100,127.9600,54.7750,267.6200,86.4500,110.3600,45.5600,75.0600,108.9600,114.6800,51.7150,117.6500,177.3600,92.0000,6.0960,50.7100,82.6000,164.9600,16.2700,15.7300,273.1100,28.0514,180.5000,107.0400,24.4000,99.0400,26.1900,143.0000,93.1600,160.0100,75.2900,250.9400,140.1100,50.1500,59.9500,34.9267,76.5400
2018-02-20,42.9625,12.0200,73.4175,36.9916,188.1200,44.0600,110.9800,23.2700,32.7200,21.8700,31.6000,126.2400,55.1795,264.8900,86.1500,109.2500,46.3200,74.1300,108.5700,114.7100,50.6700,117.1500,176.0100,92.7200,6.2270,49.8900,81.3400,165.2900,16.0500,15.5400,271.4000,27.7719,178.0000,107.4800,23.9700,99.1200,26.2900,139.8900,92.6200,158.3300,74.4000,249.4200,139.2700,48.9200,59.9500,31.3700,75.7500
2018-02-21,42.7675,11.7200,74.1460,36.5605,185.7500,43.3100,109.0600,23.0500,32.3300,21.7900,31.5500,125.6600,55.6875,263.4000,85.7600,109.0800,45.9400,72.9000,108.1500,115.1900,50.3300,116.5100,177.9100,91.4900,6.0377,49.4300,80.2400,164.8200,16.0800,15.5400,270.0500,27.4245,171.8000,108.5400,23.5867,98.3200,25.6500,138.1600,91.1300,157.8800,72.9300,248.1100,138.6200,47.9600,59.7300,30.5067,74.8900
2018-02-22,43.1250,11.8400,74.2670,36.3636,186.5900,42.9400,109.8900,23.0000,32.4100,21.7300,31.5400,126.3000,55.4950,261.4300,85.8200,108.4200,45.8000,73.5800,108.1500,114.9800,50.3500,116.6700,178.9900,91.7300,6.0538,49.5900,80.8400,164.8000,16.1900,15.6600,270.4000,27.5453,173.1000,108.6300,23.6833,100.7200,27.6200,138.4600,92.1200,157.4000,73.7600,248.4100,138.7100,47.8700,58.8100,30.9233,75.8600
2018-02-23,43.8750,12.0700,75.0000,37.0197,189.8100,44.0000,112.5900,23.3000,32.7000,21.9700,31.9100,126.1400,56.4045,266.7700,86.3900,110.6800,47.7300,74.8300,108.7800,117.3100,50.8450,117.2100,183.2900,94.0600,6.1483,50.5000,81.0500,168.1700,16.1100,15.5900,274.7100,27.7341,177.7000,111.6500,24.8117,102.1600,28.8000,139.8300,94.1900,159.8900,74.9400,252.4900,140.8600,48.2900,59.1700,30.9633,77.5300
2018-02-26,44.7425,12.4200,76.0975,37.0947,192.8100,45.3600,114.6000,23.2700,32.9000,22.1800,32.4700,126.4500,57.1850,271.2600,86.5400,111.4900,49.1100,75.0900,109.0200,118.7700,51.2650,117.3600,184.9300,95.4200,6.1645,51.1700,81.6300,170.4000,16.2100,15.6800,277.9000,28.2931,177.9000,114.5800,25.6733,102.8800,29.4200,140.7000,94.7600,161.8400,75.1500,255.4000,142.3400,49.0900,59.9700,31.0400,78.8400
2018-02-27,44.5975,12.5300,75.5990,34.3580,190.1000,45.0400,113.6100,23.0100,32.5400,21.4900,31.5200,125.1300,55.8755,267.9300,86.3100,110.1000,49.9100,73.5100,108.7200,117.3600,50.4450,116.8500,181.4600,94.2000,6.1515,50.7300,80.5400,168.2900,16.0100,15.4800,274.4300,27.8474,177.2000,112.2300,24.6817,101.2000,27.9200,138.8700,93.4500,160.1200,73.4000,252.1400,140.5500,48.0400,59.2100,30.5067,77.5000
2018-02-28,44.5300,12.1100,75.6225,33.9363,190.9000,44.7800,111.9200,22.6500,32.1900,21.3500,31.3800,125.0000,55.1960,262.9300,86.1800,108.0800,49.2900,73.3300,108.6300,115.5000,50.1650,117.0700,178.3200,93.7700,6.0500,50.6700,78.5200,167.2100,15.9900,15.4600,271.6500,27.4169,180.4000,111.8700,23.8767,98.9600,26.0300,137.4900,91.1100,157.7000,73.3500,249.3400,139.0000,47.7400,58.4100,30.0033,75.7400
2018-03-01,43.7500,11.9000,74.6725,34.2455,189.0300,43.8000,112.0400,22.6600,32.1100,21.5700,31.8900,124.7200,53.5705,256.7800,85.2700,107.0400,47.8400,73.1000,107.6700,113.4300,49.6200,116.6200,175.9400,92.8500,5.8053,49.7100,78.7000,164.4800,16.0800,15.5400,267.7000,27.1903,184.2000,107.5400,22.9050,98.8000,25.9500,137.1600,91.1500,155.2700,73.4200,246.0500,137.3500,47.9600,57.3100,29.6933,75.2000
2018-03-02,44.0525,11.8100,75.0125,34.1987,189.3300,44.0600,111.6400,22.5800,32.3700,21.4900,31.7300,125.3900,54.2070,258.1200,85.7500,109.6500,48.9800,72.9700,108.0000,113.3200,50.0100,116.2500,176.6200,93.0500,5.9135,50.3200,79.5000,165.9900,16.1000,15.5600,269.0800,27.4547,179.3000,110.7700,23.2583,98.9600,25.9900,138.3700,91.6600,157.1300,73.3900,247.3600,138.2400,48.2600,57.4100,29.5900,75.5500
2018-03-05,44.2050,11.9100,76.1805,34.4705,191.4800,44.5200,113.1500,22.7400,32.7000,21.6500,31.8100,125.1800,54.7380,263.1200,85.7500,110.8600,49.7500,73.7900,107.9400,115.0600,50.4350,116.2100,180.4000,93.6400,5.8913,51.2900,80.2900,167.8300,16.0100,15.4900,272.1900,27.7190,178.4000,111.9300,24.0433,100.7200,27.4100,139.7400,92.8200,158.6200,74.2200,250.2000,139.8000,48.7100,57.5900,29.9933,76.2700
2018-03-06,44.1675,11.7600,76.8820,34.5548,191.4600,44.2900,113.6500,22.6300,32.7000,22.0100,32.4000,126.5300,55.0450,266.9300,85.8700,111.1200,50.7100,74.2600,108.0900,115.1600,50.4950,116.3100,179.7800,93.3200,6.0540,51.5000,80.0200,168.5400,16.3200,15.7800,272.8800,27.8474,178.6000,110.7100,24.2333,100.5600,27.2700,139.8500,92.7600,158.7400,74.5700,250.8300,140.3100,48.8900,57.0700,29.6867,76.1800
2018-03-07,43.7575,12.2400,77.2500,33.8519,187.3600,44.2000,113.8400,22.5200,32.4500,21.5700,31.6700,125.7200,55.7520,265.3500,85.6600,111.8000,51.3200,74.6400,107.8200,114.7300,50.2650,116.2700,183.7100,93.8600,6.0460,51.7200,79.1600,168.9300,16.0500,15.5300,272.7800,27.8776,178.1000,110.9400,24.2067,98.8000,25.8391,138.7000,92.0100,159.5400,75.0300,250.7200,140.4300,48.8400,56.6000,29.2467,74.2600
2018-03-08,44.2350,11.9700,77.5930,34.5642,185.6900,44.3400,113.3500,22.5800,32.7300,21.6500,31.7700,125.4200,56.4690,266.3400,85.7600,112.6200,50.7400,75.0200,107.9100,114.7400,50.6850,116.5000,182.3400,94.4300,6.0295,52.1300,79.9700,169.8600,16.0800,15.5500,274.1000,28.0287,181.0000,113.5800,24.5300,97.2000,24.5300,139.8100,91.8700,160.6500,75.1700,251.8900,140.9600,49.0100,56.7200,29.3067,74.1200
2018-03-09,44.9950,11.7000,78.9445,34.7985,188.5800,45.3700,117.2200,22.8200,32.9100,21.5700,31.7200,125.5400,58.0420,270.7700,86.0700,114.3600,52.1900,75.4900,108.2700,118.0400,51.0050,116.0900,185.2300,96.5400,6.1333,52.9700,80.2900,173.1600,16.1700,15.6300,278.8700,27.9834,177.5000,116.6100,25.8067,99.7600,26.5600,140.7200,93.6200,163.0000,75.5800,256.2500,143.3000,49.0100,58.2300,29.5733,74.5600
2018-03-12,45.4300,11.5200,79.9195,34.6392,189.3700,45.5500,116.7900,23.0700,32.8800,21.7600,31.9900,125.5400,58.2965,273.3800,85.9300,114.7300,51.5200,75.8700,108.1500,117.6600,51.0450,116.2400,184.7600,96.7700,6.2440,52.9000,79.8600,174.0800,16.1300,15.6100,278.5200,28.2175,180.6000,115.7400,25.7150,98.9600,25.7410,140.5700,93.6700,162.6500,75.9100,256.0000,143.2200,48.8000,58.0200,29.3567,75.2400
2018-03-13,44.9925,11.6400,79.4090,34.1425,187.4600,45.1600,116.4600,23.0500,32.8600,21.6700,31.8300,125.7800,56.9955,268.5300,85.6600,113.9200,51.7800,75.9900,107.8200,116.2500,50.8200,116.2500,181.8800,94.4100,6.1927,52.5800,79.7200,171.7100,16.1400,15.6100,276.7200,28.2402,183.4000,113.4900,25.2200,97.9200,24.9400,140.4000,93.0200,162.6600,75.9800,254.3100,142.3300,48.6500,57.5600,29.4333,74.5300
2018-03-14,44.6100,11.3600,79.5500,33.7582,184.6300,45.2800,115.1300,23.0600,32.4900,21.7300,31.8400,125.7000,57.4445,264.4300,85.5600,113.7800,51.8600,76.0500,107.7000,114.9500,50.5400,116.5100,184.1900,93.8500,6.2185,52.3200,79.0000,171.6800,16.1300,15.6100,275.3000,27.9683,188.1000,109.2300,24.8167,98.2400,25.2500,139.0000,92.4900,161.8700,76.0500,252.9700,141.6100,48.4500,56.6300,29.2233,73.6000
2018-03-15,44.6625,11.4600,79.1160,33.8800,185.5100,45.3300,115.5800,22.3400,32.3000,21.4500,31.5300,124.9000,57.5305,266.6100,85.6200,112.6700,50.8800,76.0300,107.7600,115.2400,50.3100,116.6300,183.8600,94.1800,6.2335,52.3700,78.6700,171.5300,15.9600,15.4500,275.0000,27.9758,188.1000,108.9000,24.7283,98.7200,25.6100,137.9500,91.9800,161.4000,76.0300,252.7300,141.4200,48.2900,56.8300,29.1700,74.4200
2018-03-16,44.5050,11.4700,78.5840,33.5801,185.8700,45.0100,115.4000,22.4400,32.0600,21.4300,31.4100,124.6000,56.7210,267.6000,85.8000,112.7400,51.1700,76.4800,107.9100,115.4400,50.2650,116.7600,185.0900,94.6000,6.2620,52.2700,78.9700,171.0200,15.9200,15.3900,274.2000,27.9456,185.8000,107.2900,24.8133,100.4000,26.9300,137.6200,92.2700,161.0500,76.5600,252.9900,141.6600,48.5600,55.9000,29.7233,75.1200
2018-03-19,43.8250,11.4300,77.2465,33.0834,184.1500,44.2700,113.8900,22.1800,31.8000,21.5100,31.7300,124.8700,55.0035,262.5300,85.4500,110.4800,50.8300,75.7700,107.5500,114.5300,49.9150,116.3700,172.5600,92.8900,6.0250,51.9500,78.6600,167.1000,15.9100,15.3900,270.4900,27.6284,184.4000,104.5000,23.8017,100.4000,26.8500,136.3000,90.7100,158.5200,75.9000,249.6100,139.8400,48.3100,55.4800,29.1500,74.1500
2018-03-20,43.8100,11.1100,79.3255,32.3993,187.3500,44.3700,114.5000,21.9700,31.6400,21.2700,31.3800,124.3100,54.7900,263.1900,85.6200,110.5400,51.5500,75.7100,107.7000,114.6400,49.6850,115.9600,168.1500,93.1300,6.2395,47.0500,78.3100,167.6500,15.7900,15.2800,270.9500,27.4471,181.7000,105.2400,23.9083,102.4800,28.4700,135.8800,91.4700,158.6600,75.6400,250.0500,140.0500,47.6900,54.9000,29.3167,73.9900
2018-03-21,42.8175,11.2600,79.0930,32.3243,186.0700,44.3100,117.0400,22.2000,31.3200,21.8600,32.5100,126.4800,54.7000,261.8500,85.6500,110.6700,51.5600,75.1300,107.7900,114.7400,49.3350,115.8900,169.3900,92.4800,6.2140,47.0200,77.0400,166.9200,16.1900,15.6500,270.4300,27.1903,182.0000,104.7300,23.7700,105.4400,31.0100,134.3900,94.0800,158.2800,75.0800,249.4700,139.9300,47.2800,54.7900,29.3933,75.0400
2018-03-22,42.2125,10.9100,77.2460,31.1434,182.6400,43.0700,113.7000,21.7800,31.0300,21.5000,32.0700,125.9800,52.6575,252.6000,85.1400,108.1300,50.8300,74.0800,107.1300,109.9500,48.8650,116.0900,164.8900,89.7900,6.0462,45.8900,76.4100,162.8000,15.9800,15.4400,263.6700,26.7145,187.6000,102.3900,22.1917,103.6000,29.3300,133.1500,92.1000,153.8000,74.6400,243.2700,135.9500,46.8800,52.5300,29.0467,73.5000
2018-03-23,41.2350,10.6300,74.7780,31.0872,180.8400,42.4200,112.9800,21.4900,30.6900,22.1200,32.7800,127.6100,51.3275,245.2600,84.9200,105.2900,49.3600,72.9000,106.8600,107.0100,48.4500,115.7200,159.3900,87.1800,5.8243,44.7900,75.9100,158.5100,16.1100,15.5800,258.0500,26.2085,187.0000,99.7000,20.5483,106.2400,31.6800,131.5600,91.5000,150.7500,73.3100,238.0900,133.1000,46.2900,50.9800,28.4733,72.8900
2018-03-26,43.1925,10.4400,77.7930,31.4339,187.2200,44.0600,115.3500,21.6500,31.0500,22.4400,32.9600,128.2800,52.7045,254.8800,85.4700,108.1100,52.4800,73.8200,107.5200,110.3100,49.0250,116.1300,160.0600,93.7800,6.1120,46.4800,76.4100,164.4000,16.2700,15.7200,265.1100,26.2009,185.0000,103.1000,22.2500,105.6800,31.1400,133.3700,93.0700,153.8700,73.4300,243.5300,136.6100,47.0700,52.2900,29.1667,74.0000
2018-03-27,42.0850,10.0000,74.8525,30.9185,183.1500,42.6800,114.6600,21.6900,31.0600,21.9900,32.4100,127.4900,50.3470,247.2600,85.3900,105.1200,51.1900,74.0200,107.3700,108.1700,49.0100,116.5500,152.2200,89.4700,5.6380,45.3800,77.7900,159.0800,16.1000,15.5700,260.6000,26.3595,190.8000,98.0400,21.0817,104.6400,30.1100,133.3200,92.0500,151.7300,73.7100,239.3100,134.1900,47.3100,51.1000,28.6833,73.7000
2018-03-28,41.6200,9.8100,71.5710,31.1903,183.6100,41.6600,112.1000,21.6900,31.5100,21.6600,31.6800,125.7300,50.2590,249.3700,85.3500,105.9800,49.6000,75.4500,107.3100,108.0000,49.7850,116.8600,153.0300,89.3900,5.5338,44.9800,78.8400,157.2500,15.8800,15.3600,259.8300,26.8580,192.1000,97.4600,20.9050,104.3200,29.9000,135.0600,90.3800,152.3000,75.5600,238.6400,133.8800,48.0000,51.4800,29.2567,72.8100
2018-03-29,41.9450,10.0500,72.3670,32.0244,188.4300,42.8900,114.0400,21.9000,31.7200,21.9800,32.1500,125.7900,51.8570,251.8600,85.6400,106.7400,52.0800,75.4700,107.5500,109.9700,50.1850,117.3900,159.7900,91.2700,5.7898,45.7500,79.2800,160.1300,15.9400,15.4100,263.1500,26.9260,195.3000,97.7800,21.7883,104.7200,30.3100,136.1200,92.3700,153.5300,75.4700,242.0800,135.7200,47.8200,52.4100,29.6567,74.6100
2018-04-02,41.6700,9.5300,68.5995,31.4152,182.7500,41.0100,112.2400,21.6900,30.9200,22.2300,32.4800,127.2600,50.6315,247.3500,84.9600,102.5200,48.9200,74.4300,106.8300,107.8500,49.3350,116.9900,155.3900,88.5200,5.5262,45.0100,77.4000,155.5100,16.1900,15.6500,257.4700,26.5106,196.3000,95.9200,20.2933,101.9200,27.8300,132.7700,90.3900,149.7200,74.4500,236.4800,132.6300,47.1600,51.3500,28.5167,73.2200
2018-04-03,42.0975,9.5500,69.6025,31.3683,182.6100,41.3800,114.8300,21.7400,31.3700,21.9100,32.0000,126.3000,50.9340,250.5800,85.2000,102.9000,49.7500,74.9200,107.0400,109.3300,49.7900,116.6800,156.1100,89.7100,5.6337,44.8900,78.4600,157.2600,16.0000,15.4600,260.7700,26.7145,191.6000,95.8600,21.0617,102.4800,28.3200,134.6000,92.3100,151.7800,75.0800,239.4800,134.2800,47.5000,52.0800,28.9333,75.0200
2018-04-04,42.9025,9.7700,70.5285,32.1556,185.5200,41.2000,114.4800,21.8000,31.8600,21.8700,31.9000,126.4500,51.4855,252.6200,85.3900,105.8900,49.9900,75.7600,107.3100,110.9900,50.5000,116.6800,155.1000,92.3300,5.6560,45.5100,79.0500,159.7400,15.8900,15.3800,263.5600,27.0997,190.4000,96.9600,21.7933,102.5600,28.3600,136.6800,92.2500,154.1200,75.8700,242.2400,135.7900,47.9300,52.9100,29.0733,74.8700
2018-04-05,43.2000,10.0200,72.5875,32.4274,186.2500,41.8200,117.2900,22.0700,31.9300,21.9700,32.0600,125.8000,51.6320,255.8100,85.4600,104.1700,50.3800,75.8300,107.4000,111.8800,50.6800,116.7200,159.3400,92.3800,5.5345,45.9600,78.8000,160.6500,15.9800,15.4500,265.6400,27.2961,186.3000,98.6300,22.2367,102.6400,28.4300,137.1000,94.0500,153.9700,75.8400,243.9900,136.7400,48.2400,53.2600,29.2700,76.0200
2018-04-06,42.0950,9.6100,70.2615,31.9775,183.9600,40.7300,114.7600,21.8000,31.6500,22.0700,32.3900,126.3900,50.4975,249.9700,85.2700,101.0300,48.7900,75.1500,107.2200,109.0900,50.2850,117.0700,157.2000,90.2300,5.3562,44.8300,78.4300,156.6300,15.9500,15.4300,259.7200,26.9109,192.3000,94.6300,20.7733,100.0800,26.2600,135.7400,92.1300,150.2100,75.2700,238.6200,133.8700,47.4800,52.2300,28.8967,74.8700
2018-04-09,42.5125,9.5300,70.3040,31.8182,184.4100,41.1700,115.9800,21.8700,31.6000,21.9800,32.3300,126.8200,51.0045,252.1900,85.5900,102.8700,49.5500,75.0200,107.6100,110.4000,50.5650,117.1300,157.9300,90.7700,5.3853,44.9000,78.1600,157.7300,16.0900,15.5600,261.0000,26.5634,193.1000,96.5100,21.0217,102.1600,27.8900,135.5900,92.4900,151.8000,75.0300,239.5900,134.3200,46.9200,52.2500,28.7600,74.8700
2018-04-10,43.3125,9.9800,71.8110,31.7338,183.5500,42.5100,118.8500,22.0500,31.7300,22.2600,32.6000,127.1200,51.8250,256.5700,85.9000,105.7000,51.2700,74.7300,108.0000,112.5100,50.5450,117.1600,165.0400,92.8800,5.6978,45.8200,78.3700,161.2100,16.1500,15.6200,265.1500,27.0468,192.2000,97.6400,22.0250,106.0000,31.0900,136.0800,95.7300,154.6300,74.9500,243.5400,136.5000,48.2700,52.6200,28.8167,77.0700
2018-04-11,43.1100,9.8200,71.3525,31.4527,184.6500,42.4300,119.2500,22.1300,31.6400,22.7500,33.3700,128.1100,51.2530,252.9400,85.9300,105.3300,51.1000,74.9000,108.0000,110.6200,50.3100,117.2400,166.3200,91.8600,5.6560,45.6100,78.2700,160.2800,16.2300,15.6900,263.7600,26.6239,194.0000,96.6200,21.6983,107.6000,32.5100,135.8000,96.8200,153.5600,75.1100,242.2500,135.8700,47.5800,51.9300,28.6367,77.4300
2018-04-12,43.5350,10.0800,72.4250,31.0497,188.8200,43.3400,119.2300,21.9600,31.6200,22.4700,32.8500,126.6200,51.8645,259.5900,86.2400,106.7200,52.7200,74.1900,108.4200,113.3700,50.2200,116.9200,163.8700,93.5800,5.8650,45.8800,77.7900,162.2100,16.0600,15.5200,265.9300,26.5559,190.0000,97.8400,22.2133,108.1600,32.9700,135.5800,96.8300,154.6900,74.2700,244.2800,136.9700,47.7400,52.7000,28.4767,77.2200
